,title,owner,location,create_time,readers_count,likes_count,article_url,hour,recall
133,"AI破局2023年全国会员线下见面会将于8.19号，在北京大兴区举行。

这次峰会我邀请了9位行业大咖和星球实战大咖，他们是知名AI投资人、他们是上市公司首席安全官（包括AI安全）、他们是抖音多个10万+AI账号号主、他们是AI领域的创业者、他们是AI课程的研发者、他们是在AI领域拿到结果的人。

见面会是一整天时间，午餐有五星级的自助餐。

会员价299元，非会员价499元。

我们这次的大会和你能参加的大部分AI大会都不太一样，我们既有产业洞察、AI投创内容，更重要我们还有普通人通过AI改变命运的真实案例。

比如某位嘉宾用AI起了多个10万+抖音号，实现月入几十万。

这些实战信息是你在其他地方获取不到的。

接下来说下预售群的【抢票规则】：大会计划 500 人场。

下周一晚上 8 点会在星球开放购票通道，届时会同步发到预售群。

想参加大会的会员们，可以扫码加入预售群：",findyi,北京,2023-07-19T13:32:05.964+0800,7651,107,,13,0
134,上周我用一张美化的二维码成功变现4位数,惠风,河北,2023-07-19T10:17:19.938+0800,5947,108,https://articles.zsxq.com/inline_form/id_awpqxd33465t.html,10,0
135,"《爆肝7天！AI创意字终极攻略，光影、隐藏、嵌入、海报4种创意字全拆解！》

各位好，我是吴东子

随着AIGC技术迭代，越来越多有趣的玩法也被逐渐挖掘了出来，像最近特别火的AI创意字

我花了一周的时间把所有的玩法研究了一遍，整理出来一套完整的制作流程

文章包含了从制作底图、选大模型、写关键词和ControlNet参数四大步骤，你只需要一步一步跟着操作，也能做出同款的AI创意字

１.光影文字
２.嵌入文字
３.隐藏文字
４.海报文字

每种都有对应的使用场景和变现方式，真正地帮助了生产者提高生产力以及拓宽了变现渠道

另外，文中需要用到的模型文件，也都给大家打包好放在末尾的网盘链接里，不需要大家再自己到处去找

花了很多时间才整理出来，希望对你有帮助

<e type=""web"" href=""https%3A%2F%2Fry5hwpuf7b.feishu.cn%2Fdocx%2FY2d1dOqM8o20qSxiOGycoBjhnEf"" title=""https%3A%2F%2Fry5hwpuf7b.feishu.cn%2Fdocx%2FY2d1dOqM8o20qSxi..."" />",吴东子,福建,2023-07-18T21:19:56.885+0800,6274,339,,21,0
136,"说件重要的事儿：AI破局产业峰会&会员全国见面会正在筹备中。

这次峰会我请了9个AI创投领域和AI实战赚钱领域有深厚积累的行业大咖和星球大咖。

比如有一位嘉宾本身就是抖音千万号主，最近他用AI起了好几个10万以上粉丝抖音号，变现月入几十万。

嘉宾的具体信息我会为大家挨个介绍。

本次线下大会包含：AI创投、AI数字人、AI写作、AI绘画、AI视频起号、AI行业改造、AI创业、AI人才等方面的分享，基本涵盖所有AI领域的发展最前沿，是你在大部分大会都拿不到的优质分享和信息。

大会时间定在8.19号，地点是北京亦庄某5星级酒店，交通方便离地铁五百米。

大会门票包含五星级自助餐，星球会员只需要299元费用，非会员499元，对于星球会员来说基本这顿饭就回本了。

我也会在这场大会中输出我这100天积累的全部洞察。

目前我遇到一个问题：是定500人场还是定1000人场。

所以我发起这个帖子征求下大家的意见：确定能来这场AI峰会的，请敲一个：8.19不见不散。",findyi,北京,2023-07-18T13:57:06.767+0800,6868,163,,13,0
137,"大家好，我是潘达

AI之心，被遗忘级获得者，因为太久没分享了

AI破局俱乐部0001号初创合伙人，被洋哥吐槽最多的男人

看到有180天打卡活动，果断出来写✍一篇

《如何不断提高，提示词的水平？》

开干！我玩的就是真实～

请移步飞书:

<e type=""web"" href=""https%3A%2F%2Fd830ayi6qs.feishu.cn%2Fdocx%2FXu0Rdiyw1o2SshxzxlncWa14n5r%3Ffrom%3Dfrom_copylink"" title=""https%3A%2F%2Fd830ayi6qs.feishu.cn%2Fdocx%2FXu0Rdiyw1o2Sshxz..."" />",潘达,美国,2023-07-17T21:45:44.127+0800,6609,284,,21,1
138,8300 字，一文讲透 prompt 变现和职业化,小七姐,内蒙古,2023-07-17T16:56:25.983+0800,6733,308,https://articles.zsxq.com/inline_form/id_w2b4og4zgjij.html,16,1
139,人必须经过彻底粉碎自己的时刻,丙丙,上海,2023-07-16T23:17:59.940+0800,5797,166,https://articles.zsxq.com/inline_form/id_4ua24l83mq6k.html,23,0
140,"大家好，时间到，我来宣布件大事儿。

前两天我在星球发的重磅活动预告，现在揭晓！

这是一项面向破局全体圈友开放，名叫“AI 破局行动 180 天”的打卡挑战赛活动，活动即将在 7 月 17 日正式开始。如果你能够持续行动，我会很期待你的参与。

活动宣布了，也来说一说我为什么决定要做这项挑战赛活动。我建设社群的初心是要带领 10 万人在 AI 时代坚定前行，拿到结果。但总有一部分有心想入局 AI，但却不知如何下手的朋友们，所以我决定，要为这部分人多做些什么？

经过我和团队的几番思考和讨论，最终我们决定拿出总价值 10 万元的经费，在破局社群发起一项名为“ AI 行动者打卡180天”的挑战赛！

这项打卡挑战赛，是一次面向全体的破局圈友的活动。打卡方向选定在了AI领域中最用得上，也是最能出结果的三个：分别是：AI写作、AI绘画、AI提示词。

今晚12:00整，我们将开启三个方向的打卡。

选定三个方向的目的在于：“我们要带这部分想入局 AI 的朋友们，能够通过 180 天的日更打卡挑战，与一群人共同行动、互相分享经验、保持动力，结成一个支持系统”。使这部分人能够真正参与到 AIGC 领域的创作中来。

另外，这次的打卡挑战赛的活动奖品设置，活动奖励的总价值超 10 万元。包括有：AI之心、现金奖励、即将出版的AI书籍等等，这是我和团队选出的目前最高价值奖品，以表诚意。

虽然肉痛，但为了我的会员朋友们，值得。

活动今天（7.17）晚上 00:00 就开始了！

如果你也想要在 AI 领域里拿到结果，想跟上 AI 时代的步伐，那么，你就是我要奖励的人。

诚意邀请你，欢迎来参与本次的“AI 破局行动 180 天”的打卡挑战赛活动。在AI时代，我们一起破局创富！

最后，想参与此活动的朋友们，请一定要认真查看下方的打卡挑战赛活动海报。",findyi,北京,2023-07-16T20:00:17.426+0800,7397,265,,20,1
141,"《我的变现方法论丨AI引流+AI变现分享》

大家好呀，感谢洋哥的邀请，昨晚为咱们破局初创合伙人做了一次直播分享，我整理了一下逐字稿，希望能对各位圈友有帮助。

先做个自我介绍，我叫徐明源，目前常驻杭州。

目前业务：
1、淘客，月佣5w，引流每天稳定2-5k（这块目前比较稳定，已交给合伙人打理）
2、AI+小红书商单培训，有80个付费学员（300个训练营学员，即将开营）
3、电影票cps（新业务，做了一周，已测出数据，正在拉直营放大）
4、个人IP（新业务，做了一个多月，已变现1w+）

图片较多，烦请移步飞书查看：
<e type=""web"" href=""https%3A%2F%2Fvigvwmyp1nq.feishu.cn%2Fdocx%2FPGTedsDRzoH9BKx9vD5cZRZFnVd"" title=""https%3A%2F%2Fvigvwmyp1nq.feishu.cn%2Fdocx%2FPGTedsDRzoH9BKx..."" />

如果对你有帮助，不妨在星球点个赞哦~",徐明源｜AI变现,浙江,2023-07-16T18:30:55.227+0800,6295,183,,18,0
142,AI 赛博机车赚了 140 元，我做对了什么？,秋仁,广东,2023-07-16T16:51:29.027+0800,6111,106,https://articles.zsxq.com/inline_form/id_9d9rpq74b7cw.html,16,0
143,ChatGPT 和 Claude生成文章的一点经验分享,小潘,广东,2023-07-15T13:53:31.707+0800,6337,153,https://articles.zsxq.com/inline_form/id_o54tmo7137sf.html,13,0
144,"通过个人 IP 多赚了 6 位数

大家好，我是 AI 破局俱乐部初创合伙人兼深圳区负责人，3 颗AI之心获得者 kevin（宝藏女孩 kevin ），星球里优秀的 kevin 太多，特意说一下，我是女生，一名程序媛。

我的副业专注效率提升与私域成交，帮助大家在公域 0 流量的时候如何做私域，目前已经通过私域成交过 6 位数。我也曾经给星友们分享过，我是怎么通过 2000 微信好友转化了近 100 人进入我们的星球的（其中我还屏蔽了同事和亲友），这个转化率是比很多公域的大佬都要高的。

我在个人 IP 打造这方面也学习研究了多年，本着拿 AI 之心的目标，今天想将我的所学所思总结出来分享给大家。

我将从什么是 IP、IP 定位、IP 成长、IP 如何变现 这几点来分享，希望大家有所收获。

因星球排版原因，飞书观看性更强，具体内容请移步飞书，感谢！

<e type=""web"" href=""https%3A%2F%2Fuw2rek5998m.feishu.cn%2Fdocx%2FOLyNdmRRzowfsLxEOwWciklanVg"" title=""https%3A%2F%2Fuw2rek5998m.feishu.cn%2Fdocx%2FOLyNdmRRzowfsLx..."" />",私域文姐,广东,2023-07-13T21:10:27.998+0800,7230,249,,21,0
145,"大家好，我是碳十二，上期AI自媒体航海教练，AI之心持有者，全网粉丝47万，变现六位数。

之前分享的《打造个人IP，一场受益无穷的精神长跑》得到了大家一致好评，洋哥加了精华认可。

但我觉得还不够劲儿。

这次，在原有的基础上，进行了细致的修改与增幅。把容量翻了三倍。

形成了1.5万字的超详细起步干货，并联合另一位AI之心持有者@万能的小七姐，分享了独家ChatGPT使用技巧

目标就一个：让大家无痛起步，弹射起飞！

详情请见：⁣​⁤​⁣⁣‍⁡⁢‬​‌‍﻿﻿​⁢‍⁤​⁢​​⁣⁢​⁣‬⁢⁢‍‍⁡‍‬⁤‍‍​‌﻿⁢‬﻿‍⁤⁢⁢⁤<e type=""web"" href=""https%3A%2F%2Fti8wm8782pv.feishu.cn%2Fdocx%2FQICGdN8r4oHGu6xKNXUcXWGZnId"" title=""https%3A%2F%2Fti8wm8782pv.feishu.cn%2Fdocx%2FQICGdN8r4oHGu6x..."" />",碳十二,北京,2023-07-13T21:05:10.216+0800,6511,160,,21,0
146,"ChatGPT&ZelinAI 赋能中小企业指南

生成式 AI 可能是你在过去几个月里在新闻中听到的一个热词或趋势。一些大公司已经全力以赴地使用大模型来加持。那么问题是，小企业如何从 AI 中受益？
在提高工作效率的同时节省时间有哪些机会？在经营业务和获得发展的同时，你的时间是有限的。ChatGPT 可以帮助你将小团队变成一个高效的工作力量，而不会让他们过度分散。或者你可以利用这些建议，成为一个人的军队，掌握使用 ChatGPT 来满足你所有的内容和营销需求。

2023AIGC技术创新应用峰会报告中（图1），企业对 AIGC 的需求排名前三分别是，营销领域占33%需求最大，紧接着是在线客服达到31%，其次是数字办公占27%。而且有很多环节AIGC已经参与进来了（图2）。

我也在思考作为普通人如何能参与其中，目前来讲，我手上可以 ToB 的资源就是 ZelinAI，所以花了几天时间整理了一份【ChatGPT&ZelinAI 赋能中小企业指南】。包含20多个ZelinAI 应用，然后大致的串为一个体系，形成一个简单的工作流。
主要内容包括：
什么是 ChatGPT&ZelinAI ？
面向中小型企业的 ChatGPT
市场调研 AI 应用系列
内容创作 AI 应用系列
维护审查 AI 应用系列
售后&定制化 AI 应用系列


以上内容对于还没有进入AI但是有想法引入AI的企业家可能会比较有冲击和吸引。不过，也仅仅是提供一个思路，毕竟有很多行业及业务肯定是需要特定场景的，需要根据需求具体分析。

完整的内容，移步飞书文档：<e type=""web"" href=""https%3A%2F%2Fkaokaofs.feishu.cn%2Fdocx%2FMz84dV2ASos1EMx10nMcuIztn2b"" title=""https%3A%2F%2Fkaokaofs.feishu.cn%2Fdocx%2FMz84dV2ASos1EMx10n..."" />",元峰,甘肃,2023-07-12T11:08:25.287+0800,7027,122,,11,0
147,"深夜爆肝万字走心长文-AI绘画航海两周实现爆款笔记变现的全流程实操干货分享
大家好，我是小小马，3枚心片持有者。
我在这14天航海中拿到了以下结果：以小红书头像号这个小项目做实践，实现了单篇笔记浏览近万，涨粉130+，粉丝群300+人，利用神图君引流变现50元+，小红书商店开单3单。美图秀秀账号涨粉400+，成为3星创作者。这点小成绩和变现几百几千甚至上万的伙伴来说，只能说微不足道，但是也有一些小小的经验想和大家分享。
详情请移步飞书：<e type=""web"" href=""https%3A%2F%2Fs1ib308pqig.feishu.cn%2Fdocx%2FMltXdjsx9oy4Elxa294c1CmRn7f"" title=""https%3A%2F%2Fs1ib308pqig.feishu.cn%2Fdocx%2FMltXdjsx9oy4Elx..."" />
文档目录见附图",小小马,上海,2023-07-12T02:04:22.408+0800,6966,174,,2,0
148,"今天给大家拆解个在抖音上的AI人物口播账号，仅仅5天就涨粉20w，涨粉速度非常的夸张。

它的内容形式也很简单，就是用ai生成一个小神童的形象来口播一些国学、成功学、祝福类的内容，基本上没有什么技术壁垒。

其次我也查看了类似的账号，都是仿照着这个账号去做，数据都还不错，所以是非常适合入场去做的。

但由于对方还没开始变现，这里可以给大家提供几个方向：

1、开通抖音橱窗带货，上架具有好寓意的手环、佛牌、书籍等

2、做国学、成功学的资料引流

3、做课程收徒教学

4、接星图广告......

接下来就是教程分享：

先说人物形象，为了防止侵权，建议直接用midjourney进行垫图就可以快速生成就行，不一定非要一模一样，只要符合人物角色的设定就行

搞不定也没关系，给大家提供两组关键词，可自行调整：

1）<e type=""web"" href=""https%3A%2F%2Fs.mj.run%2Ffo2Kj1BrMsA"" title=""https%3A%2F%2Fs.mj.run%2Ffo2Kj1BrMsA"" /> a baby wearing an asian robe in front of a waterfall, in the style of expressive facial animation, old memecore, made of rubber, gray, youthful energy, historical reproductions, subtle coloring --ar 45:46 --v 5.2 --s 750

2）<e type=""web"" href=""https%3A%2F%2Fs.mj.run%2Ffo2Kj1BrMsA"" title=""https%3A%2F%2Fs.mj.run%2Ffo2Kj1BrMsA"" /> kev paolo for unicef, in the style of zen buddhism influence, uncanny valley realism, seth macfarlane, anne geddes, kōshirō onchi, wrapped, qing dynasty --ar 45:46 --v 5.2 --s 750

其次是口播的内容，都是比较偏向一些国学、成功学、祝福类，且具有较强的互动性的内容，这样用户会主动在评论区进行互动，来提高账号与视频的曝光。

内容的话，不需要自己去原创生产，直接百度一下相关的关键词，一搜一大堆。

直接复制微调后就可以进行配音，配音尽量选择小孩童的声音，因为小孩童的声音天生就让人有种亲近感

配音工具我这不太好推荐，大家可以百度一下。

然后就是最关键的一步了，如何人物进行动态化，这里推荐可以试一下D-ID（链接：<e type=""web"" href=""https%3A%2F%2Fstudio.d-id.com%2F"" title=""D-ID+Creative+Reality+Studio"" />）。

具体的使用方法可以看官方的教程。

最后就是把所有的素材放在剪映里进行合成，就算完成了，是不是很简单

大家赶紧去试一试吧

再说两句。

大家不要局限赛道和某种展现形式，你擅长什么，就去做什么，先干起来，才想着完美，我分享的内容也是我一边干一边复盘，慢慢优化得出来的，条条道路通罗马，方法都没有错，取决于你怎么用它，理性看帖，积极实践， 加油兄弟们，干就完了！

好了，分享的如有不足之处欢迎大家进行补充和改正，自古套路靠不住，唯有真诚得人心。

<e type=""hashtag"" hid=""48888214185128"" title=""%23%E9%A9%B4%E8%AF%9DAI%23"" />",🍀刘驴💥,浙江,2023-07-12T01:13:32.270+0800,7017,171,,1,0
149,"收入1000+小红书AI绘画头像号，一个月跑通闭环全流程无保留分享！字数1w8+ ！
从7号开始整理，直至今天晚上，花费整整五天的头像号复盘经验总结文档终于写完，最终字数 1w8+，结合上一篇起号期文档，复盘和分享自己的头像号经验已有 2w4+ 字数，这一个月收获颇多，从0到1，从小白开始做，过程屡屡碰壁，账号经历了断更、限流、迷茫、引流被限制三天等等一系列的踩坑过程，被这些折磨的很难受很累，但打不倒我的只会使我更强大，话不多说上链接：

一个月头像号的复盘总结：
<e type=""web"" href=""https%3A%2F%2Fpqgr8fmaqf.feishu.cn%2Fdocx%2FANOOdJJrIokUWuxc9yGcSSIdnsc"" title=""https%3A%2F%2Fpqgr8fmaqf.feishu.cn%2Fdocx%2FANOOdJJrIokUWuxc..."" />


起号期七天的复盘总结：
<e type=""web"" href=""https%3A%2F%2Fwx.zsxq.com%2Fdweb2%2Findex%2Ftopic_detail%2F412252228455128"" title=""%E7%9F%A5%E8%AF%86%E6%98%9F%E7%90%83+%7C+%E6%B7%B1%E5%BA%A6%E8%BF%9E%E6%8E%A5%E9%93%81%E6%9D%86%E7%B2%89%E4%B8%9D%EF%BC%8C%E8%BF%90%E8%90%A5%E9%AB%98%E5%93%81%E8%B4%A8%E7%A4%BE%E7%BE%A4%EF%BC%8C%E7%9F%A5%E8%AF%86%E5%8F%98%E7%8E%B0%E7%9A%84%E5%B7%A5%E5%85%B7"" />",🍀柴达🏹,河北,2023-07-11T21:32:34.823+0800,6347,161,,21,0
