,title,owner,location,create_time,readers_count,likes_count,article_url,hour,recall
342,"如何用ChatGPT快速撰写高质量商务邮件？
（本文包含商务邮件实际场景，文章末尾有商务邮件专用提示词，希望对大家写邮件提升效率有帮助）

之前分享了如何用GPT写英文商务邮件，只举了一个例子：
让GPT 1分钟写出“提醒营销代理尽快发回方案”的英文邮件，
有朋友说能不能再展开聊聊～

其实不论中英文商务邮件，
想让GPT替你写，
背后的提问技巧是一样的。

如果你懒得举一反三，可以看看这篇更加具体、更加详细的“喂饭”分享[啤酒]



一说让GPT写商务邮件，很多人都有这样的困惑：
“销售邮件怎么写？我还想加产品卖点呢？”
“我起不好邮件名，写的标题只有关键词，都怀疑有没有客户点开，GPT也能帮我吗？”
“GPT写的邮件没感情吧？客户一看就是推销，怎么提升转化率呢？”
“GPT只能按框架写普适性的邮件吧？我的目标人群不太常见，是不是还得自己构思思路，只让GPT润色呀？”

可以看出，很多人对ChatGPT的理解，还是个聊天机器人，
写出来的文字也只能是“一眼假”，
我只能说，你太小瞧它了，
用屠龙刀切猪肉，刀工不好还赖刀

把GPT当你的高级助理，
提出好问题、给出好指令，
节约你一大半时间不是吹！

那今天，咱们就把饭喂到嘴边，
根据实际应用情景，
按顺序把步骤列出来，
提示词都给你写好，
直接往上套！


我们按实际写邮件时的思路，一步一步来：
A. 确定邮件类型
B. 让 GPT帮你选合适的主题
C. 让GPT帮你写吸睛标题
D. 让GPT帮你写正文


A. 确定邮件类型
写邮件前，设定明确的目标很重要，
比如：你这封邮件是为了催稿子？为了获取潜在用户？还是为了销售产品？或是为了感谢客户购买？
你可以在ChatGPT的Prompt中指定要写的邮件类型，例如：
请帮我写1封催稿邮件 / 请给我写5封产品销售邮件 / 请帮我写2封感谢信邮件......
注意：
你在Prompt中提供的想法、描述、细节越具体，得到的结果会越准确。


B. 让 GPT帮你选邮件主题
邮件的主题/标题行是吸引读者点击的关键。
但很多时候，我们不是不会取吸睛标题，
而是不太确定从哪个角度切入，才能“直击客户心”。
那别纠结了，直接让GPT来出谋划策吧！
具体怎么问呢？分两步

提示词：
我要针对[XXXX 目标用户]，写一封[XX类型的]邮件，用以推荐我的[XXXXX]产品和服务。请帮我挖掘 XX（填数字） 个可能存在的相关痛点，并给我 XX（填数字） 个相应的写邮件的想法。

例子见图一

然后根据你的产品卖点，选一个你觉得不错的角度，
我们就可以进一步优化成高点开率的标题了。


C. 让GPT帮你写吸睛标题
思考一下，什么样的邮件标题你看到了必点开？
直戳内心深处痛点的，看起来能解决你具体问题的，
并且是有趣的，能唤起你好奇心、略显神秘的，
对不对？
好嘛，那剩下的工作交给GPT就可以了。

提示词：
请根据用户最痛的相关痛点来写这封邮件的标题，为这封邮件写XXXX个点击率高的邮件标题，请添加一些XX感（如幽默感，神秘感），语气要XXX。
例子见图二


D. 让GPT帮你写正文
终于来到了最后一步，也是最重要的一步！
要想GPT写得好，你提问时：
要求要清晰，
描述要详细，
目的要明确，
信息点要全面，
指令要具体。

提示词：
从[XXX谁]的角度写一封情感真诚、生动的电子邮件。在邮件的结尾，清晰有力且清晰地引导收件人去[做XXXX 的动作]。邮件里要包括的关键因素:必须提到能引起用户共鸣[痛点/ 积极愿景/消极场景]，包含[产品/服务]的功能，描述和对应的解决方案等。
例子见图三


看了GPT不到一分钟写的邮件，你觉得怎么样？
说实话，我觉得比我半个小时憋出来的强😂

后面再稍微小调一下，就差不多可以发了！


当然，你也可以根据你的业务需求，
在提示语中加入更多细节描述、要求等；
或者，如果你有之前写好的同类邮件，
也可以当成模版让GPT先学习内容结构、语气等，
生成的最终邮件更有你的风格哦！


ChatGPT在手，
只要你问题提得好，
一分钟10篇各有侧重的商务邮件不是梦！


最后送大家几条商务邮件专用提示词，
写商务邮件时，可以直接往上套！

1. 写出 XX 个有趣的、吸引用户的想法，给新的用户发送欢迎邮件。这些电子邮件是关于[XXX 主题的]。要包括的关键内容:能引起用户共鸣[痛点/ 积极愿景/消极场景]。

2. 写一个高度有趣的故事，解释[XXX 主题]的重要性。要包括的关键内容:能引起用户共鸣[痛点/ 积极愿景/消极场景]，并包括[产品/服务]的描述、解决方案。

3. 撰写一个生动、真诚、有说服力、描述细致的电子邮件，指出并解决[目标客户]的痛点和需求，并向他们展示我的[产品/服务]就是他们一直在寻找的解决方案，语气XXX。

4. 撰写一个生动、真诚、有说服力、描述细致的电子邮件，清楚地解释[产品/服务]的特点，给[目标客户]带来的好处，并有力地说服他们进行购买。在邮件的结尾，清晰有力且清晰地引导收件人去[做XXXX 的动作]。

5. 撰写一个生动、真诚、有说服力、描述细致的电子邮件，讲述关于[产品/服务]描述的故事，以及它是如何帮助[目标客户]实现他们的目标/解决了问题/减轻了痛苦，并展示他可能会经历哪些结果和好处。
用一种友好和吸引人的方式描述，语气XXX。

（说到底，其实还是围绕痛点，产品，解决方案/效果，用户期待做文章）



我是高效笑笑，专注研究AI写作，高效“偷懒”～[机智]
链接我，微信：Smile-mht616",高效笑笑,河南,2023-07-02T03:02:44.808+0800,3247,54,,3,1
343,SAM语义分割模型开源，AIGC时代，图像抠图工具都被大模型统一了？（上）,千与编程,江苏,2023-07-02T01:24:24.243+0800,3410,45,https://articles.zsxq.com/inline_form/id_q519mzop4wqc.html,1,0
344,《AI绘画从0到1我都做了什么？》,ICEY,江苏,2023-07-02T00:59:12.669+0800,3101,101,https://articles.zsxq.com/inline_form/id_fwdrerhjut90.html,0,0
345,超级个体：IP三件套-学会至少省 1000 元,阿强,广东,2023-07-01T23:30:07.894+0800,2836,68,https://articles.zsxq.com/inline_form/id_b0zsvb8irtq1.html,23,0
346,"很难想象，我仅凭一个prompt就挣到了上千块钱...

这在我刚加入星球的时候完全不敢想，但是现在我可以放心地说：我做到了！！！

本文至少4千字，是我一字一字肝出来的，还是以往惯例，内容很干，请先喝口水，开更！！！

详情请移步飞书：<e type=""web"" href=""https%3A%2F%2Fv0c3iqjvgc1.feishu.cn%2Fdocx%2FWBe9dvRePodGFExSsIwcWUyFnjf"" title=""Docs""/>",哲学意识,上海,2023-07-01T23:19:41.654+0800,2833,87,,23,1
347,每天10分钟，用AI做旅游笔记，赚了545,段老湿,天津,2023-07-01T23:03:35.326+0800,2888,65,https://articles.zsxq.com/inline_form/id_la21rwl126no.html,23,0
348,"大家好，我是行舟。

一个在传统互联网行业摸爬滚打几年，默默无闻的程序员，得益于破局俱乐部，现在成为AI时代，躬身入局的赶路人。

洋哥说过:完成比完美重要100倍，很多人很多事都卡在了追求完美而不是完成。

每天看到圈友们、大佬们分享的各类价值文章，点赞、学习、总结成为日常。无时无刻都在影响着自己，促使自己向优秀的人看齐，有句话说，种一棵树，最好的时间是十年前，其次是现在。那么学习洋哥、小林老师以及众位圈友的优秀之处，使自己也变成一个优秀的人，做难而正确的事！

今天是第一次正儿八经的在星球做分享，有点语无伦次，踏出第一步，证明自己进步啦。

说了这么多心里话，现在进入今天的正题。今天我要分享的是自己在主业中组内分享《AI工具的日常使用》的一次经历。分享内容包括:
1、AI工具
2、编程辅助
3、写在最后

整理的工具大多都是圈内友友快要用烂的，本以为没啥可整理，可分享的，结果有幸上周在我们小组内分享，才发现，不是所有人都已经用上了AI工具，或者只是因为我们身处AI，身处满地AI的俱乐部才没有感觉到。
分享完后，受到了组内伙伴以及领导的肯定，还希望后续能继续分享自己的AI实践，让大伙都成长起来。

说实话，虽然大航海副业目前没有受到大的正反馈，但是却因为AI受到了主业上的正反馈，个人还是挺开心的。而这一切得益于咱们俱乐部，在此感谢！！

最后，说明下，在文档中整理的工具，仅仅是列举出自身日常工作中所亲身使用的，而优秀的工具远远不止这些。作为组内AI工具科普篇足以，真正的使用是需要每个人亲身实践挖掘无限的潜力！

基于组内AI工具分享的文档，加以修饰。详情请移步飞书文档:
<e type=""web"" href=""https%3A%2F%2Fkqf8xpn2a4i.feishu.cn%2Fdocx%2FCaWOdDVGIoBcVvxS39ScvQBLnAd"" title=""https%3A%2F%2Fkqf8xpn2a4i.feishu.cn%2Fdocx%2FCaWOdDVGIoBcVvx..."" />

<e type=""hashtag"" hid=""28885111111811"" title=""%23%E5%86%85%E5%AE%B9%E5%88%86%E4%BA%AB%23"" />",行舟,陕西,2023-07-01T21:24:04.017+0800,2524,38,,21,0
349,这个故事插件真的是逆天，特别适合做故事绘本的朋友变现使用,玩赚AI田建通,北京,2023-07-01T19:27:47.019+0800,2658,46,https://articles.zsxq.com/inline_form/id_9lq0b193elim.html,19,0
350,"加急分享美化二维码教程，通宵换来的成果

大家好，我是李鑫

最近看到有人高价收购美化后的二维码图片，连夜肝制教程，分享给星球的朋友们

教程用到的工具都十分简单：在线URL获取、在线QR生成器、mj里的qr art bot

我将毫无保留将全过程分享出来，请移步飞书阅读领取

<e type=""web"" href=""https%3A%2F%2Fb0btuwiynq2.feishu.cn%2Fdocx%2FLRxUd6r2DoiWWyxr2rrcefDNnQb"" title=""https%3A%2F%2Fb0btuwiynq2.feishu.cn%2Fdocx%2FLRxUd6r2DoiWWyx..."" />",miss you,广西,2023-07-01T17:04:27.139+0800,2731,82,,17,0
351,第一期航海 | 30 个问答汇总,闫小林,河南,2023-07-01T09:56:53.482+0800,3015,105,https://articles.zsxq.com/inline_form/id_56mrq6ohtm90.html,9,0
352,编程视频号万粉金V心得 | AI 辅助写直播脚本思路,闫小林,河南,2023-06-30T23:51:54.847+0800,3059,103,https://articles.zsxq.com/inline_form/id_z4a50fbqzvgw.html,23,0
353,"大家好 我是书生 AI之心获得者

今天给大家带来一款AI做PPT的绝妙插件-ChatPPT

切实实操 全文皆是干货。

躬身入局之后不禁感叹：日新月异 AI一月 人间一年。AI竟发展到如此程度。

我坚信 此篇内容 将极大的解放白领们的生产力，同时也解构了他们的竞争力。

我担忧之中也有一点窃喜：这里的大家 都是拥抱AI的人，拥抱AI，这将会成为我们人生中最成功的抉择。

未来已来，一起AI破局

详情烦请移步飞书：<e type=""web"" href=""https%3A%2F%2Fc9udwbvfqq.feishu.cn%2Fdocx%2FQ9JTdVqUloaXYdxr12wc0QBrngc%3Ffrom%3Dfrom_copylink"" title=""Docs""/>",书生,山东,2023-06-30T22:27:45.824+0800,2815,58,,22,0
354,一篇说清楚，自媒体新手如何平衡追热点和写“干货”,皮特,浙江,2023-06-30T22:13:46.720+0800,2519,47,https://articles.zsxq.com/inline_form/id_v5bs87kzhrqu.html,22,0
355,"未来已来！Midjourney出的图可制作成VR全景3D视频了，加入孩子照片等可制作全景动态故事视频

之前我一直在想，MJ出的图如果能变成3D动画视频就好了，这样的话，做故事视频什么的，效果肯定很炸裂，没想到AI发展这么迅猛，还真的找到了一款工具，就是iluminea。

以前接触到的一些软件，都只能用它自身系统的设置来制作VR全景图，局限性太大。但iluminea不一样，能用外部的图，简单操作就可以生成VR全景图，这个想象空间就非常大了，能发挥的作用也更大。

Midjourney+iluminea这两个强大的工具结合在一起，普通人可以很容易就能建立各种3D场景，把自己脑海中的想象变成具体的画面场景，这些功能在动漫、游戏、室内设计、自媒体视频等等方面，都可以发挥非常大的作用。如果以后工具再完善一些，普通人自己做3D游戏和动漫也未尝不可。

因为自身条件所限，我现在能想到的就是做成故事视频，如果熟悉各种软件剪辑的小伙伴，利用这两个工具，绝对能玩出更多的花样。

未来真的已来，如洋哥所说，请不要假装在牌桌上，要尽快躬身入局。

具体方法，请移步飞书

<e type=""web"" href=""https%3A%2F%2Flaqomfhmseb.feishu.cn%2Fdocx%2FF5Y6dUpQDoFU5MxcC6lcYXfpnid%3Ffrom%3Dfrom_copylink"" title=""https%3A%2F%2Flaqomfhmseb.feishu.cn%2Fdocx%2FF5Y6dUpQDoFU5Mx..."" />",南山月,广西,2023-06-30T21:02:58.032+0800,2425,50,,21,0
356,"《使用 stable diffusion几分钟创建自己的虚拟数字人》

前段时间heygen可谓是只需3步便能生成虚拟数字人。那么免费的Stable diffusion当然也不能落下，今天带给大家的是让stable diffusion + sadTalker 插件的方式来生成虚拟数字人，并让其开口说话和唱歌。本次着重讲解在本地部署方式，如果大家想直接体验可去抱脸网。大家去官网摸索可能需要一段时间才能成功，下面带着大家实战一把，文章中并穿插讲解每一步的作用，坑我已经帮大家踩过了。现在实战只需要几分钟：
为了让大家看到成品，飞书地址如下：<e type=""web"" href=""https%3A%2F%2Fl1ekzpkqzzl.feishu.cn%2Fdocx%2FSel1dnrFgoKZrzxN2Grc7tYqnwW"" title=""https%3A%2F%2Fl1ekzpkqzzl.feishu.cn%2Fdocx%2FSel1dnrFgoKZrzx..."" />

喜欢的点赞支持一下哦，谢谢。

我往期的stable diffution教程地址：<e type=""web"" href=""https%3A%2F%2Fl1ekzpkqzzl.feishu.cn%2Fdocx%2FQNcOds4lpoG7bgxzsZecWKo4nYb"" title=""https%3A%2F%2Fl1ekzpkqzzl.feishu.cn%2Fdocx%2FQNcOds4lpoG7bgx..."" />",senda,山东,2023-06-30T19:49:49.024+0800,2381,48,,19,0
357,艺术二维码实战：重新认识AI绘图的思考过程,小七姐,内蒙古,2023-06-30T19:36:28.984+0800,2733,60,https://articles.zsxq.com/inline_form/id_fq4a5cc9w3p6.html,19,0
